text,label
لَيْسَ عَلَيْكُمْ جُنَاحٌ أَنْ تَدْخُلُوا بُيُوتًا غَيْرَ مَسْكُونَةٍ فِيهَا مَتَاعٌ لَكُمْ ۚ,1.0
ياما في ناس حبت في حياتها واتعلقت في الناس كتير بس في النهاية صحت لأنه كان مجرد حلم جميل وفجاه بقي كابوس ما قدرت تتحمل الصدمه وقررت تبعد شويه من الناس عشان تقدر تستوعب الحصل معاها ولمن ترجع يكون في تحسن بس في حاجات جواهم بتتغير الطيبه وإحساس الامان الكان جواهم بختفي وبجيهم برود م,1.0
تاخذ من البدر لمحه كأنها ضي البدور الله أكبر لا أقبلت كن القمر يسعى لها ♥️🎻,1.0
@Aliwa_x69 @MarwanSagory @w_Itachii باهي ونادي حذف قلده,1.0
@999tariig انته مليح 👍😍🦋💐💐💐🌹🌹🌹🌹🌹,1.0
بربّي زيدو وصلّولنا المعلومة، قدّاش عمرهم الّي تجلطو خاطر في تونس وزير الصحة قال نزرّقوه للّي  عمارهم فوق الستين سنة.. https://t.co/khhPiY1hl0,1.0
@b29iela تصدقي ني داخل 2j يا ربي رقدت ساعة ماكملتش⏰⏰😢,1.0
@Nouraelwerfaly نعرفش حتى نستشور روحي أنا💔,1.0
@Merzbach1911 فى حالى اه لكن حسين دا لاعب فى الزمالك مثلا لما تحب تروشن روشن بس على فرقتك ولاعب فيها,1.0
@AlwafyLolylola باهي نرن على باتك اعطيني نقاله تره,1.0
@Falcon_kuw السهر : دافع لــ  نبش الذكريات وش نسيت و وش ذكرت وش فقدت حتى لو قلبي على الصبر ... إستمات  !! ليتني قبل أذكر الماضي رقدت ؟؟,1.0
@MarwaAnany انا مش هنزل للمستوى المنحدر ده من الكلام 😂😂 شويه مطلقات صح😂😂😂,1.0
ربع ئتويتر    چـــــا أيد بأيد ونريد نبني وطن و بس إرجع اعزمك على غدوه  وانت هاشتاگ #ستنتصر_ثورة_تشرين استنكفت ترفعه ويايه !!,1.0
نضت لقيت الجو غير صحيح لغيت اي موضوع عندي ورديت رقدت,1.0
REPLY @HatemMoktar زوز سيارات في اليوم، و هاذو السيارات كانوا يطلعوا بإسم شيل معين و عادي يكون عالورق بس. يعني 84 الف دينار مربح يومي برخصة شيل بس، و دير حسبتك لشخص من 2015 يهرب في سيارتين في اليوم قداش عنده اليوم، و شن تأثيره في الطبقية و غلاء اسعار العقارات.,1.0
#رياضة || #الزمالك يفوز على #المولودية في عقر داره ويُنعش آماله الإفريقية .. .. https://t.co/9ozxpgywaZ,1.0
أحسن إنتقام في الدنيا هو الانسحاب، مع أي حد كان غير جدير بالحب والثقة، أبعد وأحرمه من الضحكة اللي كان بيضحكها معاك، من الكتف اللي كان بيسنده وقت ضعفه، سيبله الذكريات وهي كفيلة تعرفه قيمتك حتى لو ماجاش يعترفلك انه مفتقدك بس هو بينه وبين نفسه عارف إنه خسرك...,1.0
شعور يتعب لما احاول اني اسعد الناس وانا ماكله ىبن من كل شييي واحاول قد ماقدر اني مابين وربي يتعب كثييير حاولت بكل ماقدر اني انسى الزعل اني اعيش حياتي ماقدرت💔,1.0
أحسن إنتقام في الدنيا هو الانسحاب، مع أي حد كان غير جدير بالحب والثقة، أبعد وأحرمه من الضحكة اللي كان بيضحكها معاك، من الكتف اللي كان بيسنده وقت ضعفه، سيبله الذكريات وهي كفيلة تعرفه قيمتك حتى لو ماجاش يعترفلك انه مفتقدك بس هو بينه وبين نفسه عارف إنه خسرك...,1.0
ياليتني ما رقدت,1.0
@mahas1012 @OmanNewsAgency مها تقدمي شويه ترفعي عن الحال الي انتي فيه   للاسف ما في تقدم ف المجتمع الله الستعان  الله يحفض بو خالد و هيثم بن طارق 🇦🇪🇴🇲🤍  و الله يبعد ها العينات الي مثلج,1.0
@na_jwa_a انا اول مره ندخل هنايا لقيت قدامي غير مصريين مغاربه والو 😅😂,1.0
@abou_assia_ @jolie_128 تبر ك الله مجاملات هادو واش بصح ولا بديتي تشري  أصوات من دابا قبل الانتحابات كتجربة 😂😂😂 تا انا مع جماعة اش غادي نگول 🤥 مهم دكشي زوين او دكشي زين او هاداك شي مزيون جهدي عليك 🤥,1.0
عزومة مراكبية للملك تحتمس الثالث.. مصريون يحتفون بمرور #موكب_المومياوات_الملكية قرب منازلهم أثناء رحلته لمتحف الحضارة https://t.co/9CQSZzv1KS,1.0
من المضحك ان يتحدث المغردون المحسوبين على نظام قطر عن اسلوب النقاش المسرب بين رئيس الاركان الاردني و #الامير_حمزه   اذكركم ان العاق حمد خليفه طلب ابوه انتربول وكان الحمدين يريدون وضع الشيخ خليفة الله يرحمه في حمام الطائره وجلبه الى قطر..  شوية منطق فنظام الحمدين اقذر مثال معاصر !,1.0
@faris_zmn ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه والله رقدت ١٥٥٠ صحيت كذا,1.0
يامالك ٍ قلب الغلا حب واشواق يااغلى من الغالي وياروح روحي  برسلك اشواقي على بيض الأوراق  قصايد ٍ فيها  المشاعر  .. تبوحي  ياا الزين يا اللي كما ضي بـراق يالي على دنياي نـورك يلــوحي♥️ https://t.co/OAxwkN13uH,1.0
@madaaNe14 غر فوت الموضوع هذا  خليك مع الكلام اللي بنقولهولك  المنفي قعمز مع حفتر ومشاله للرجمة  المنفي رئيس دولة امشي الي قايد عام  وانت احلف لن تعئ اينعم صحيح انه مش حيخش لطرابلس لكن طرابلس ماشيتله او بتخشله  الله يرحم من مات,1.0
@shibani20201 يشوفوا حتى في المدفع من معيتيقة وغنيوة يضرب من حوشه. لكن ترا قوللهم من اغتال والروس والجنجاويد، هنايا منعميين. 😂,1.0
@Nabdou15 يارب يا مامي🙏 لو كسبنا هعزمك عزومة حلوة😄,1.0
السهر ؛ دافع لنبش ، ( الذكريات )  وش نسيت ، وش ذكرت ، وش فقدت   حتى لو قلبي على الصبر استمات ليتني قبل اذكر الماضي .. ( رقدت ),1.0
@Aisha_bosaleh نعرفش😂😂💔,1.0
@nggggggggggggy تغيير الجو و معرفة الناس الباهية يا باهي,1.0
انا ودي اعرف بشو كنت افكر لمن حطيت تقويم برتقالي؟؟؟!🤔,1.0
في المرمى : لماذا جئت الى الرياض هل عندك ديون مع الهلال او قضايا !؟ رازفان : ماعنديش اي قضايا او ديون مع الهلال وجئت فقط للسلام على الرئيس بن نافل فهو افضل رئيس عملت معه   رد اوجعهم بصراحة مش متعودين على بيئة الهلال متعودين على المحاكم والقضايا 😁,1.0
إنّ في قضاء حوائج الناس لذّة لا يعرفها إلا مَن جرّبها، فافعل الخير مهما استصغرته فإنك لا تدري أي حَسنة تُدخلك الجنّة🌴   *🌷صباح الخير🌷*,1.0
نظام نومي الان جيد شوية تعديلات ويصير بيرفكت,1.0
@ihturl اشتقتلك اوني,1.0
أحسن إنتقام في الدنيا هو الانسحاب، مع أي حد كان غير جدير بالحب والثقة، أبعد وأحرمه من الضحكة اللي كان بيضحكها معاك، من الكتف اللي كان بيسنده وقت ضعفه، سيبله الذكريات وهي كفيلة تعرفه قيمتك حتى لو ماجاش يعترفلك انه مفتقدك بس هو بينه وبين نفسه عارف إنه خسرك...,1.0
@an_3yi @M_aljzalh @oc_nvb له خمس دقايق ان مارد رقدت  واذا جاء سلطان يرد عليه😂,1.0
روشن هيا .. له فرجتينٍ شمالا وبابٍ على لقبله .. وبابٍ على الشرق مبسم هيا .. له بالظلام اشتعالا بين البروق .. وبين مبسم هيا فرق برقٍ تلالا .. بأمر عز الجلالا وأثره جبين صويحبي .. واحسبه برق يا شبه صفرا .. طار عنها الجلالا طويلة السمحوق .. تنزح عن الدرق   - محسن الهزاني,1.0
هبة سكنت وهيا تقول ناقصني نوم وفاصلة وبرضو لا رقدت ولا ريحتنا من صداعها,1.0
يَا دَائِمَ الْفَضْلِ عَلَى الْبَرِيَّةِ .. يَا بَاسِطَ الْيَدَيْنِ بِالْعَطِيَّةِ ..  يَا صَاحِبَ الْمَوَاهِبِ السَّنِيَّةِ .. صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ خَيْرِ الْوَرَى سَجِيَّةً.. وَ اغْفِرْ لَنَا يَا ذَا الْعُلَى فِي هَذِهِ الْعَشِيَّةِ.,1.0
»⇣♥⿻❃  ♡  »⇣♥⿻❃  ♡  »⇣♥⿻❃  ♡  »⇣♥⿻❃  تعال  نسمر على ضي القمر  ما غبَت عن بالي ولا هان طاريّك♥️👌 https://t.co/zM5DjrP9hR,1.0
@nosa_2006 قداش ليا على سؤالك نوسة 😂,1.0
#للمتصلين_حاليا  من عاش يقضي حوائج النَّاس قضى اللهُ حوائجه   بحاجة وقفتكم معه يا أهل الخير الكرام من يقدر يساعده فل يبادر ويحتسبها صدقة عنه وعن والديه وذريته ومحبيه بإذن الله ونسأل الله أن يخلف عليكم ويعوضكم بالخير أضعافاً مضاعفه يارب فرجت  رقم الفاتوره10042848325 https://t.co/X7wN9qP7Sh,1.0
@fahmy0909 واحد رجع بكلامه خبط اللي وراه 😂😂😂,1.0
@Asmaa11494508 الله يصلحك يا اوني عندنا تايون فوكال الامة وتسمينا نشاز منك لله كسرتي قلبي 🥺,1.0
@S__1983 لا رقدت بس ساعتين,1.0
@MahdiFinizadeh @elia12420 حاج مهدي يه توضيح به ما ميدي؟ نياز به روشن شدن داريم تو داستان سخنان جواني در مورد سعيد محمد,1.0
@FoeminaInsana زعمه يجيه نهار ويتوفّى كي الناس الكل !!!,1.0
@rama_alamamy1 صارتلي امس قبل رقدت بيه😂,1.0
(الله أعلم) و (ماعنديش علم)،  جملتين خفيفات نزيكات ظريفات،  جربوهن مرّة مرّة، مش ح تخسرو شي والله,1.0
و اغفر لنا يا ذا العُلى في هذه العشيه .. #ليلة_الجمعة,1.0
مليحٍ كل ما هلّا، طار صدر المكان برحابه ..,1.0
جو مليح عندك صحاب يقلبوها على خاطرك Can't relate 😔 https://t.co/dpyA7tb8HO,1.0
شعور جميل أن هادو أخر نصفيات إنديرهم 😭 ربي يسهل ونصفيهم ان شاء الله 😍🙏🏻,1.0
@MarihanMuhamme1 كهربا اللى ضرب سيد عبدالحفيظ ع قفااااه😂😂😂😂🤣 وغرنتو غرامه ولا كهرباااا اللى رجع بيته بيسكر كل شويه وبيجبلكو مشاكل ...😂😂كهربا اللى شتمو مع جمهور الزمالك وقال ... عيله صالح عيله ..و س خ خ ه😂😂😂,1.0
@b____r7 @malakramadan55  الله هاللحظه قداش بنفرح 😭😍🤤,1.0
@amira1980A قالك بنغازي جيش وشرطة استنو غدوة نسمعو انهم يلي سرقو المصرف مهبلة ومرضي نفسيين,1.0
@satambandar ومساك ي مليح,1.0
@Dabaibahamid #يا الدبيبة دعك من الوهم والبرباغندا الإعلامية المبالغ فيها ، امامك 3 خيارات ويجب ان تحدد مواعيد لحلها امام الشعب او قعمز بلا كذب زايد :  - متى ستجلب اللقاح ؟  - كم سيكون عدد ساعات طرح الأحمال على المواطنين في الصيف القادم ؟ - متى ستصرف علاوة الأبناء,1.0
@fadi____7 @HMeghribi هادو هما لي حق فيهم الجدور الفرنسية اسي بوقادوس,1.0
@Nasser_Almbal3 ليتهم ينسدحو بالنار شويه😂💔,1.0
"@_flawless64 أَخَّاذ , جَذَّاب , جَمِيل , خَلاَّب , ساحِر , فتّان , فَاتِن , لافِت , مُغْرٍ , أَنِيق , باهِر , بَدِيع , بَهيّ , بَهِيج , جَذَّاب , جَمِيل , حَسَن , رائِع ,  ساحِر , فَاتِن , فَتَّان , مَلِيح , مُشْرِق الجبين , وَضْح المُحَيّا  شلون في أحد يقدر يصور كذا مو مصدق أبدعتي 😍🖤",1.0
@Fatima1117 تخيلي الماسك مغطي وجهي وافتح باب السيارة خبط الباب بخشمي😭,1.0
@wd2GgAWSLGRjA33 عطر الله صباحكم بسعادة تمحو اﻻحزان، ويقين يزيد اﻻيمان، وصحة تعافي اﻻبدان، ونسمات ملؤها اﻹطمئنان، وسخر لكم من الأقدار أجملها، ومن الأمور أسهلها، ومن حوائج الدنيا أيسرها، ومن الارزاق أوفرها. حفظكم الله في كل زمان ومكان وجعل يومكم هذا يوم خير وامان.  صباح الخير,1.0
@HADJDAHMANI2 هههههه خربوش وقنين هادو جدد 😅😂😂,1.0
@amirih41 @kim____77 شكلها رقدت بسم الله عليها😂,1.0
كنت ماكله وشاربه ونايمه 😫😫😫 https://t.co/kq1gvhgTwA,1.0
اعوذ بالله @zV2mp رقدت وصحيت وانت لسع شغال ؟ هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه @i_Moh7Rma,1.0
انا ماعنديش مانع صوتي يروح تاني والله ♥️♥️♥️♥️♥️ #FCES22 https://t.co/ELRECLJKoi,1.0
@Fugitive_4 خبط ف الرصيف,1.0
@imanmarr اكلنا كنادر,1.0
من أقوال العظيم مرتضي منصور انا ماعنديش رموز للنادي  #خرجوا_جمهور_الزمالك https://t.co/HqLJS9Q3Fm,1.0
@WaeLBarghouthi طاسه وضايعه!!!  صباح الخير,1.0
@_uj10_ @elagoore_w باهي وانا !!!,1.0
@J_v_2 اسميها طاسه,1.0
@saeedfarahmand1 @hnrez_ روشن برادر,1.0
@vuvrr خاصه المبالغه بالحب تأكلكم كنادر حبايبي,1.0
@yehia5yehia هي غدوة وخلاص ههههههههه,1.0
زمان صبيت ف مسجل السيارة متاع عمل باتي شيشة أمية ف الليل ولعند ثاني يوم باتي ما طلعش بالسيارة جيت ف العشية قتله ي باتي اللي يغني عطش صبيتله أمية قالي وين قتله ف السيارة خلاني اسبوع بلا فلوس😢 #قصه_غبيه_وانت_صغير,1.0
فضل قضاء حوائج المسلمين  عن ابن عمر رضي الله عنهما، أن رسول الله صلى الله عليه وسلم قال: (المسلم أخو المسلم لا يظلمه ولا يسلمه. من كان في حاجة أخيه؛ كان الله في حاجته، ومن فرج عن مسلم كربة؛ فرج الله عنه بها كربة من كرب يوم القيامة، ومن ستر مسلما؛ ستره الله يوم القيامة). متفق عليه,1.0
يَا قَوْمِ إِنَّمَا هَذِهِ الْحَيَاةُ الدُّنْيَا مَتَاعٌ وَإِنَّ الآخِرَةَ هِيَ دَارُ الْقَرَارِ,1.0
حي صح ومايفكروش ان ممكن رصاصة تخشلهم من روشن في اي وقت https://t.co/ywPg31MsvX,1.0
📢متنساوش ليكيب العروض نتاع غدوة فالواعر  ✅ عملية البيع تنطلق يوم غد  06 أفريل 2021 على الساعة الثامنة صباحا  ⚠️أضف للسلة الآن ⚠️  🎀 Poco F3 5G 🎀  💰 سعر النسخة 6/128  (260€) 😍 💰 سعر النسخة 8/256  (304€) 😍  🎁 كوبون  50$ : POCO50  🔍 رابط الشراء:  https://t.co/L0vxL6bnHy https://t.co/ZnAJ0vRw6c,1.0
خبط في الكلب فاروق جعفر !,1.0
لَيْسَ عَلَيْكُمْ جُنَاحٌ أَنْ تَدْخُلُوا بُيُوتًا غَيْرَ مَسْكُونَةٍ فِيهَا مَتَاعٌ لَكُمْ ۚ,1.0
اوني تشان😢😢😩😩  https://t.co/TUGlfMoVBn,1.0
مواصلة ٢٤ ساعة عشان اعدل رقادي .. رقدت ساعة ونص وقمت شبعانة رقاد !!  🥲🥲,1.0
موريتانيا🇲🇷 توقف استيراد الخضراوات المغربية 🇲🇦 غضبانة زعمة 🤣🤣,1.0
@IIMeooow وربي سيرو كل ما انخدشت اروح عندهم واضح طفشو,1.0
@Essilini باهي احذف.,1.0
@EnasLasheen3 هو المصري اليوم بيحب يجود شويه اصلا الصور ملهاش علاقه باي فرعنة 😂,1.0
@MBS9AL البريكان دقوا علي العب بداله بس يبغالي كنادر علي الحرام ان لا اطهبل في الهلال,1.0
@oCGdmseRZRXaYPe 🙆🙆 م رقدت ..,1.0
"REPLY @khlod_ashraf أَسْأَلُكَ بِنُورِ وَجْهِكَ الَّذِي أَشْرَقَتْ لَهُ السَّمَاوَاتُ وَالْأَرْضُ بِكُلِّ حَقٍّ هُوَ لَكَ وَبِحَقِّ السَّائِلِينَ عَلَيْكَ أَنْ تَقْبَلَنِي فِي هَذِهِ الْغَدَاةِ أَوْ فِي هَذِهِ الْعَشِيَّةِ، وَأَنْ تُجِيرَنِي مِنَ النَّارِ بِقُدْرَتِكَ""",1.0
عن حمزة ابن الحسين  تذكرت بيت شعر قديم كانت تردده وحده من عجزنا الله يرحمها لا عرف من الشاعر الى قايله يقول   (النصح ماينفع في القلوب لمصده  مثل المطر يضرب سحال مجفاه)  سحله=طاسه  المهم ضبط النفس معه وعدم التهور في رده الفعل لان العواقب كارثيه بكل المقاييس #غرد_ببيت_ششعر,1.0
أحسن إنتقام في الدنيا هو الانسحاب، مع أي حد كان غير جدير بالحب والثقة، أبعد وأحرمه من الضحكة اللي كان بيضحكها معاك، من الكتف اللي كان بيسنده وقت ضعفه، سيبله الذكريات وهي كفيلة تعرفه قيمتك حتى لو ماجاش يعترفلك انه مفتقدك بس هو بينه وبين نفسه عارف إنه خسرك...,1.0
@saa88rraa سلامات وهذا رمضان قريب يعني لازم تجدين حل سريع سريع لهذه المشكله ، ممكن ٢٤ ساعه ماكليتي شي او يعنني تتغلين على الأكل لو يمكن مافيه اكله أعجبتك وجاك الجواب ألم معده  أو ماكله شي محترق تالف او مخوّر او منتهي صلاحيته ، أو شي خربان سواء كانت برتقاله او اي شي كان ؟  وجهة نظر .,1.0
احنه مثل ماحن روحي من التهميش ويخطي علي واقول يمكن على فاله   تفارق الاوادم عن بعضها بعض وتعيش ولا يخسر الا واحد يبني اماله   واذا اقفا عليك البعد ياسيد التطنيش لاترجع وتبغي كل شي على حاله   يهاجر ربيب العش عشه لاصك الريش  وش يرد شخص لانت عمه ولا خاله :),1.0
من قناعاتي بطولات الكاس تعتبر سقط متاع لكن بالنسبة لفريق وضيع مثل النصر هي غاية وطموح عشان كذا حاس بغبنتهم,1.0
@QQAA_QA شعور فقط واقع الحياة فيه فرح وحزن ولكن اعتقد ان الفرح اكبر من الحزن في الحياة لأنه متاع,1.0
@AA_Q78 حطيت حطيت,1.0
من المؤسف إنه وسط الزحمة دي ماعنديش علاقة واحدة حقيقية أقدر أتسند عليها لما أقع.,1.0
*الكَونُ نَادَى فِي مَحَاسنِ وَصفِهِ هذا مَليحُ الوَجهِ هَذَا أحمَدُ  هذا كَحيلُ العَينِ هذا المُصطَفَى هذا جَميلُ الخلقِ هذا السَّيِّدُ  { اللَّهُمَّ صَلِّ وَسَلِم عَلَى نَبِيِّنَا مُحَمَّد ﷺ} #مقاطعة_المنتجات_الفرنسية157,1.0
"غالباً الخسارة المتكررة حولتني ل good loser,  بقى عندي تسامح مع الخسارة عامةً، متقبل إني مش دايماً هكسب ومش دايماً هاخد اللي عايزه ومش لازم يكون في سبب منطقي, خسارة تاني؟ أوكيه هنعيط شوية وهتعدي برده",1.0
@Hodifaghan2 باهي بدموعي نبكي 😔💔حسبيا الله فيه,1.0
@_zaal3 @faatiimah_ @salo0h10 تو ماكله ياخ,1.0
تاخذ من البدر لمحه كأنها ضي البدور الله أكبر لا أقبلت كن القمر يسعى لها ♥️🎻,1.0
@w_____88 ماجاش فين 😹😹,1.0
@NaWaF__143 رقدت,1.0
@halhjri14 @Benguennak سبحان الله  قداش انحبها هالانسانه,1.0
@nosaa899 هذا قداش عنده بنت شكله كل حوش يخدمه يخلي بصمته فيه 😂😂😂😂😂😂,1.0
الزمالك ينعش أماله ويفوز علي مولوديه الجزائر بهدفين دون رد https://t.co/zfojPP9aOC,1.0
يا خوتي ندور في عمل توكة صبح لأن عندي عمل في العشيه   #ريتويت,1.0
واش هادو كلهم كايديبلاصاو مع المنتخب!!! https://t.co/kGFas0Domx,1.0
لو تجيني بالمسـاء والليّل داكن   نور وجهك يقلب الظلمات ضيّ ♥️,1.0
 الكَسَلُ مَزلَقةُ الرِّبح، ومَسخَرَةُ الصُّبح، وآفةُ الصَّانع، وأرَضَةُ البضَائع، إذَا رقدتِ النَّفسُ فِي فراشِ الكسَل، استغرقها نومُ الغَفلةِ عَن صَالِحِ العمَل والفلَّاحُ إذَا مَلَّ الحَرَكة، عدمَ البركة، والعَزمُ سُوق، والتَّاجرُ الجَّسُورُ مرزُوق   #الديزل_مصطفي_بارتي_مدحت,1.0
@sawt__hor هههههههههههه ما دخلني أنا  انا قد رقدت لي ووكلتك  صدق الحق أذان فجر  مع الله,1.0
"غالباً الخسارة المتكررة حولتني ل good loser,  بقى عندي tolerance مع الخسارة عامةً، متقبلة إني مش دايماً هكسب ومش دايماً هاخد اللي عايزاه ومش لازم يكون في سبب منطقي, خسارة تاني؟ أوكيه هنعيط شوية وهتعدي برده :D",1.0
@1sadCady اجل ليه حطيت الفيديو اخخ,1.0
@esotericdana رسمت زيك وليتني رقدت ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه,1.0
@Fady_mohamed_33 كان ف عزومة شاورما راحت منك خد بالك ❤😂😂😂😂😂🙂,1.0
@luff_zor @ievnw @u_18_7 لأني اتابع انمي وتحب تستفزني اكتشفت من يومين كلمة اوني تشان  تقول بسميك كذا,1.0
@Bn_dbees @samoo18574759 الفرق بين الحَيْرة والتَّرَدُّد:  - الحَيْرة: حالة من الشتات مُتَعَذِّرَة الحسم لا يدري فيها صاحبها ما الصواب. - التَّرَدُّد: حالة من الاضطراب مُمْكِنَة الحسم، غير أن صاحبها يعطيها أكبر من حجمها، ويظل مُتَخَبِّطاً بين الخيارات يَخْبِط فيها خَبْطَ عَشْواء.,1.0
@SAIFO13_ توني ماكله,1.0
@QCC1001 @AzizbagBag حطيت في ذمتك ان المباراة منتهيه للنصر  كان الله في عونك,1.0
. .  يا ناعِماً رَقَدَت جُفونُهُ مُضناكَ لا تَهدا شُجونُهُ حَمَلَ الهَوى لَكَ كُلَّهُ إِن لَم تُعِنهُ فَمَن يُعينُهُ بَيني وَبَينَكَ في الهَوى سَبَبٌ سَيَجمَعُنا مَتينُهُ الروحُ مِلكُ يَمينِهِ يَفديهِ ما مَلَكَت يَمينُهُ _ سلطنه ☕ #̶S̶A̶R̶I̶L̶I̶L̶ https://t.co/YAzs2yj8dX,1.0
@Hitch_18 @bdvv_ اوني تشان,1.0
@Mgecfg1 @CallmeSolav مو منك من الزلف الي كانه ماكله فار,1.0
REPLY @Kora_Newsegy - ضع المصاب على الارض أو سطح صلب وقم بإزالة اية وسائد تكون تحت رأسه. كن حذرا في حالة تعاملك مع مصاب كان قد فقد وعيه اثر ارتطامه بشىء. - تأكد من ان المجرى التنفسي مفتوحاً، استخدم أسلوب إمالة الرأس ورفع الذقن. وللتأكد من ان المجرى التنفسي مفتوحا، اتبع الخطوات التاليه:,1.0
@mlook194 ملوووووك فاتتك حسمة بكلاس اوني تشان,1.0
وفدنا يطلب فصل الجانب الإنساني عن العسكري والسياسي وهذه مطالب حقا لكل أبناء الشعب اليمني بما فيهم المرتزقة .. لهذا سينجح وفدنا الحر المفاوض الذي يواجه اليوم قوى العدوان بشكلا مباشر في عومان وسيخسء المرتزقة كما هي عادتهم فهم أدوات والواقع يثبت هذا وطاولة المفاوضات تؤكده ..,1.0
@na_jwa_a محنشات هادو,1.0
قبل حتى الاكل چـــــانت لذه بيه رغم ما يملي البطون الخــــــاويه  وهسه احسن اكل وانواع الشراب والنفس لا مـــــــــــاكله ولا راويه  لأن الله شلون يبارك بالطعـــــــام واحنه نص ناكل ونص للحـــاويه  #واقع_حال https://t.co/rgdcX8a9U0,1.0
"غالباً الخسارة المتكررة حولتني ل good loser,  بقى عندي tolerance مع الخسارة عامةً، متقبلة إني مش دايماً هكسب ومش دايماً هاخد اللي عايزاه ومش لازم يكون في سبب منطقي, خسارة تاني؟ أوكيه هنعيط شوية وهتعدي برده :D",1.0
@ayazubaydi شوية صياعة ودلع يياشا 🥰,1.0
REPLY @raii8r حطيت عشر عشان محد يسوي,1.0
@Haytham_Qadafi باهي و انا عندي خبر كويس انه سبب الحجز هو عدم اكتمال الأوراق المطلوبة زي ما قلت الشحنة من الإمارات و لهذا مكانش معها ورقة البلد المنشأ و الي هو روسيا اول ما يجيبوا الورقة بيفرج عليها و هذا اجراء روتيني تانيا اختبار اللقاح كويس و ظروف تخزينه ممتازة و ان شاء الله خير ☺️🙏,1.0
كان مالغيته روشن دار هذا اصبرييي عليا بس,1.0
REPLY @d0llliii متحرمش منك يارب يايوكا وبجد الاخت الجدعه وانت مش محتاجه عزومه طبعا مش انت اللي هتجبيلي التورته ولا ايه الايام دول😂😂😂😂😂تسلمي يارب🌹🌹 https://t.co/Q0WFfP759S,1.0
@CamoHero3 @MTVLebanonNews @MelhemRiachy لقمان سليم من الخارجين من محور المقاومة ههههه وساكتين على إغتياله شو هاي التخبيصة روق وصحصح ولا ترمي كلام مش عارفه لقمان كان ضد المقاومه ووظف الإغتيال  سياسياً عبر إتهام الحزب   إلى أن تم كشف القضية وخيوطها الجنائية واطلع على أخبارها مليح,1.0
@RealWindi هلبة يابيلو ، عجز لساني ع الشتم.,1.0
عفى الله عن حال براه الزمان الصلف ولا عاد باقي من عزومه سوى عبره💔,1.0
#النصر_lلفيصلي_كككككاس_الممملك من يبني آماله على الأوهام يجدها تتحقق في الأحلام. jOyWV,1.0
@Hitch_18 @Xziif2 الحين دقيقه ايش يعني اوني تشان ؟,1.0
لا ماهوا انا مش رقم قياسي حضرتك ، عشان كل شويه حد يحاول يحطمني .,1.0
"#صباح_Iلخير  وَمَا تُنْفِقُوا مِنْ خَيْرٍ فَإِنَّ اللَّهَ بِهِ عَلِيمٌ من عاشَ يقضي حوائج النَّاس قضى اللهُ حوائجه,و فرجت عليه من حيث لا يدري .....  رقم الفاتورة التنفيذ القاضي   205202360 المبلغ المتبقي 19867 https://t.co/hhLVVSyxa8",1.0
@MOHAMME72661185 يييييه نحن السوق مكسد من غادي ياهمي غبر فيك 👊🏻👊🏻👊🏻👊🏻👊🏻 https://t.co/6VnoSogcWn,1.0
هي لا بالعِشره ولا بالسّنين هي شويّه مواقف وبتعرف صاحبك مِنو .,1.0
باهي شن نظرتكم للراجل اللي يقول شن نظرتكم للبنت؟,1.0
@magdishalash مش طريقة يا شلش بيه 😂 احنا ما نعرفش الكلام ده يا سعادة البيه,1.0
❤️❤️❤️❤️❤️  صباح الرقّي … شوية تغيير https://t.co/GKCwP17zTS,1.0
يخوان لي ساعه اتقلب برقد ولا رقدت عطوني خلطه,1.0
لمن  الورود   والاشواق والقبل  ولمن  حديث   الروح والكف  مرتحل  هذي   الزوايا   والاركان تسالني  ياغرفة  الامس   يازاد ياامل  ياعيد  امي  ياموعد   كنت  منتظر  راح   الحبيب   ولا اعتراض  على  الاجل ياجنة    الله   يا اقدام ياوطن  في  دار خلد  غدوه  الوعد  يكتمل    #علي_العسيري,1.0
انا كل مانلمس حاجة حديد يخبطني ضي من امس والله,1.0
نادي بيعبد السيناريوهات المعقربة ..  يعني الفرقة اللي ركبتوها فبلدها دي متكسبوهاش فالقاهرة ليه انا مش فاهم .. برضو محدش يعلق اماله يخونا الترجي دول مش سالكين انا عارف,1.0
يَا قَوْمِ إِنَّمَا هَذِهِ الْحَيَاةُ الدُّنْيَا مَتَاعٌ وَإِنَّ الآخِرَةَ هِيَ دَارُ الْقَرَارِ,1.0
@GodSaveReguilon @godsavegoat10 @SamiBnFaisal يشبح لميسي و يتكلم عن المباريات الكبيره https://t.co/ltlxha6kq0,1.0
ماعنديش خلُوق للمواضِيع الطُويله مواضيعى ننهِى فيهن بكلمتِين تمام - باهى !,1.0
"للأسف اني شخص يكابر جداً رغم إن اللهفه ماكله قلبي وجايبتني من اقصاي ويمثلني البيت اللي يقول "" اميل نظر عيني عن البيت لا مريت وأعدل عليـه مرايتي لا تعديته "" .",1.0
